VIN,year,model,description,certified,convertible,M,Mileage,Location,interior,exterior,engine,fuel,transmission,drivetrain,mpg_hw,mpg_city,driving_assistance,executive,luxury_rear_seating,M_sport,price
5UXTY9C08LLE60162,2020,X3,X3 M40i,0,0,1,13792,MD,Black Leather w/blue stitching,Phytonic Blue Metallic,3.0L Straight 6-Cyl Engine,Gasoline,Automatic,AWD,27,21,1,1,0,0,51995
WBA1F5C52FVW98238,2015,2 Series,2 Series,0,0,0,49796,MD,Black,Estoril Blue Metallic,2.0L 4-Cyl Engine,Gasoline,–,RWD,36,23,0,0,0,0,17752
WBA4J3C5XKBL05386,2019,4 Series,430i xDrive Gran Coupe,0,0,0,22797,MD,Black Dak Lthr w/ Oyster hglgt,Black Sapphire Metallic,2.0L DOHC 16-Valve 4-Cyl Turbocharged Engine,Gasoline,Automatic,AWD,33,23,0,0,0,1,35895
WBA4Z3C53JEC57352,2018,4 Series,430i xDrive Convertible,1,1,0,47723,MD,VenetianBeige/DarkOyster,Sparkling Brown Metallic,2.0L 4-Cyl Twinpower Turbo Engine,Gasoline,Automatic,AWD,32,22,0,0,0,0,37488
WBA7E4C59HGU99332,2017,7 Series,740i xDrive Sedan,1,0,0,27937,MD,Ivory White/Blk Nappa Leather,Jatoba Brown Metallic,3.0L Twinpower Turbo DOHC I-6 24v Engine,Gasoline,Automatic,AWD,28,19,1,1,0,0,45829
WBA8D9C56JEB35541,2018,3 Series,330i xDrive Sedan,1,0,0,17937,MD,Black SensaTec,Melbourne Red Metallic,2.0L 4-Cyl Engine,Gasoline,Automatic,AWD,33,23,0,0,0,1,29461
WBAHF3C50KWW16398,2019,Z4,Z4,1,0,0,10085,MD,Black,Glacier Silver Metallic,2.0L 4-Cyl Engine,Gasoline,Automatic,RWD,32,25,0,1,0,0,49256
WBAJA7C52JG909168,2018,5 Series,530i xDrive Sedan,1,0,0,27862,MD,Black Dakota Leather,Jet Black,2.0L 4-Cyl Turbo Engine,Gasoline,Automatic,AWD,33,23,1,0,0,0,36399
WBAKC8C53CC436315,2012,7 Series,750Li xDrive Sedan,0,0,0,89648,MD,Black Nappa Leather,Dark Graphite Metallic II,4.4L 32-Valve 400hp V8 Engine,Gasoline,Automatic,AWD,20,14,0,0,0,0,18683
WBAXH5C50DDW15607,2013,5 Series,528i xDrive Sedan,0,0,0,104439,MD,Black Dakota Leather,Carbon Black Metallic,2.0L Twinpower Turbo Inline 4-Cyl 16-Valve 240hp Engine,Gasoline,Automatic,AWD,33,22,0,0,0,1,14995
WBXHT3C32J5F93114,2018,X1,X1 xDrive28i,1,0,0,37994,MD,Black Perforated Dakota Leathe,Mineral Grey Metallic,2.0L 4-Cyl Engine,Gasoline,Automatic,AWD,31,22,0,0,0,0,28199
5UXCR4C03M9D75812,2021,X5,X5,0,0,0,10313,NC,Canberra Beige/Black,Black Sapphire Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,–,RWD,26,21,0,0,0,0,63394
5UXCW2C51KL086420,2019,X7,X7,0,0,0,20200,NC,Cognac,Black Sapphire Metallic,3.0L I6 DOHC 24V,Gasoline,–,AWD,25,20,0,0,0,0,82376
5UXJU2C57KLN64918,2019,X5,X5,0,0,0,10701,NC,Black,Blue Metallic,4.4L V8 DOHC 32V Twin Turbocharged,Gasoline,–,AWD,22,17,0,0,0,0,67998
5UXKR0C53J0Y05951,2018,X5,X5,0,0,0,42938,NC,Terra,White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,–,AWD,24,18,0,0,0,0,40392
5UXKR2C38H0X05283,2017,X5,X5,0,0,0,31319,NC,Black,Atlas Cedar Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,–,RWD,25,18,0,0,0,0,35542
5UXKU0C53J0G69712,2018,X6,X6,0,0,0,27229,NC,Black,Jet Black,3.0L I6 DOHC 24V Turbocharged,Gasoline,–,RWD,25,18,0,0,0,0,47353
5UXTR7C58KLF32554,2019,X3,X3,0,0,0,37260,NC,Black,Black Sapphire Metallic,2.0L I4 TwinPower Turbo,Gasoline,–,RWD,30,23,0,0,0,0,38206
5UXXW3C59J0Y66155,2018,X4,X4,0,0,0,53485,NC,Saddle Brown,Black Sapphire Metallic,2.0L I4 TwinPower Turbo,Gasoline,–,AWD,28,20,0,0,0,0,30979
WBA4J3C50JBG95903,2018,4 Series,4 Series,0,0,0,58008,NC,Black,Black Sapphire Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,AWD,33,23,0,0,0,0,34887
WBA5R1C52KAK06682,2019,3 Series,3 Series,0,0,0,38174,NC,Canberra Beige/Black,Black Sapphire Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,RWD,36,26,0,0,0,0,32853
WBA8B3G58JNU36662,2018,3 Series,3 Series,0,0,0,4221,NC,Black/Dark Oyster,Mineral Grey Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,–,RWD,32,21,0,0,0,0,27362
WBA8B9G53JNU99008,2018,3 Series,3 Series,0,0,0,6145,NC,Venetian Beige,White Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,RWD,34,24,0,0,0,0,26998
WBA8E5G54GNT40751,2016,3 Series,3 Series,0,0,0,55625,NC,Venetian Beige,Jet Black,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,–,AWD,35,23,0,0,0,0,18466
WBXHT3C3XJ5K24966,2018,X1,X1,0,0,0,22896,NC,Canberra Beige,Alpine White,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,–,AWD,31,22,0,0,0,0,28737
WBXHT3Z34H4A54470,2017,X1,X1 xDrive28i Br SULEV,1,0,0,40436,NC,Canberra Beige SensaTec,Alpine White,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,22,0,0,0,0,24595
3MW5R7J08M8B71252,2021,3 Series,3 Series,0,0,0,4000,PA,Black,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,AWD,34,25,0,0,0,0,47781
3MW5R7J0XL8B09494,2020,3 Series,330i xDrive Sedan NA,1,0,0,11381,PA,Cognac Vernasca Leather,Portimao Blue Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,0,0,0,1,43661
5UX2V1C00M9E24941,2021,X4,X4,0,0,0,10609,PA,Black W/Oyster Stitching,Blue Metallic,2.0L I4 TwinPower Turbo,Gasoline,–,AWD,29,23,0,0,0,0,56981
5UX2V5C00L9C36314,2020,X4,X4 M40i,1,0,1,20391,PA,Tacora Red Vernasca Leather,Black Sapphire Metallic,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70 382hp,Gasoline,Automatic,AWD,27,21,1,1,0,0,58885
5UXCR6C57KLL24947,2019,X5,X5 xDrive40i,1,0,0,18206,PA,Black Vernasca Leather,Arctic Grey Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,26,20,0,0,0,0,57981
5UXCW2C09M9E40322,2021,X7,X7,0,0,0,4000,PA,Black,Blue Metallic,3.0L I6 DOHC 24V,Gasoline,–,AWD,24,19,1,0,0,0,79881
5UXKR0C52J0Y00787,2018,X5,X5 xDrive35i,1,0,0,17480,PA,Black SensaTec,Imperial Blue Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,1,0,0,0,44981
5UXKR0C55H0U51926,2017,X5,X5 xDrive35i,0,0,0,57051,PA,Terra Brown Dakota Leather,Imperial Blue Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,1,0,0,0,31881
5UXKR0C56J0Y06284,2018,X5,X5 xDrive35i,1,0,0,12140,PA,Mocha Dakota Leather,Mineral White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,1,0,0,0,48995
5UXKR0C58J0X91657,2018,X5,X5 xDrive35i,1,0,0,42202,PA,Canberra Beige/Black Dakota Le,Mineral White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,1,0,0,0,40995
5UXKR6C59J0U15536,2018,X5,X5 xDrive50i,1,0,0,29741,PA,Black Dakota Leather,Alpine White,4.4L V8 DOHC 32V Twin Turbocharged,Gasoline,Automatic,AWD,21,15,0,0,0,1,49751
5UXTR9C50JLA44743,2018,X3,X3 xDrive30i,1,0,0,34301,PA,Black Vernasca Leather,Black Sapphire Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,1,0,0,37981
5UXTR9C51JLD64475,2018,X3,X3 xDrive30i,1,0,0,30000,PA,Black Vernasca Leather,Jet Black,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,0,0,0,33981
5UXTR9C52JLD58023,2018,X3,X3 xDrive30i,1,0,0,32190,PA,Black Leather w/blue stitching,Carbon Black Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,0,0,1,37981
5UXTR9C55JLD61577,2018,X3,X3 xDrive30i,1,0,0,40888,PA,Black Vernasca Leather,Jet Black,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,0,0,0,33981
5UXTR9C56JLC68521,2018,X3,X3 xDrive30i,1,0,0,14656,PA,Oyster Vernasca Leather,Phytonic Blue Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,1,0,0,39981
5UXTR9C57KLR08556,2019,X3,X3 xDrive30i,1,0,0,17861,PA,Canberra Beige Vernasca Lthr,Mineral White Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,1,0,0,0,44981
5UXTS1C05M9E16802,2021,X3,X3,0,0,0,4000,PA,Cognac W/Contrast Stitch,Dark Graphite,2.0L I4 Hybrid Turbocharged DOHC 16V LEV3-SULEV30,Hybrid,–,AWD,–,–,0,0,0,0,55281
5UXTS1C09M9D84856,2021,X3,X3,0,0,0,4000,PA,Black W/Oyster Stitching,Alpine White,2.0L I4 Hybrid Turbocharged DOHC 16V LEV3-SULEV30,Hybrid,–,AWD,–,–,0,0,0,0,55381
5UXTS3C50J0Z01529,2018,X3,X3 M40i,1,0,1,31573,PA,Black Leather w/blue stitching,Alpine White,I6,Gasoline,Automatic,AWD,27,20,1,0,0,0,44581
5UXTS3C53J0Y94589,2018,X3,X3 M40i,1,0,1,28207,PA,Black Vernasca Leather,Carbon Black Metallic,I6,Gasoline,Automatic,AWD,27,20,0,1,0,0,43559
5UXTS3C58J0Z01245,2018,X3,X3 M40i,1,0,1,31905,PA,Black Vernasca Leather,Black Sapphire Metallic,I6,Gasoline,Automatic,AWD,27,20,0,1,0,0,44981
5UXTY5C0XM9E93333,2021,X3,X3 xDrive30i,0,0,0,4699,PA,Canberra Beige Vernasca Lthr,Glacier Silver Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,23,0,0,0,1,48665
5UXTY9C0XLLE59739,2020,X3,X3 M40i,0,0,1,4671,PA,Mocha Vernasca Leather,Black Sapphire Metallic,I6,Gasoline,Automatic,AWD,27,21,1,1,0,0,52981
5UXWX9C52F0D54680,2015,X3,X3 xDrive28i,0,0,0,71858,PA,Saddle Brown Nevada Leather,Deep Sea Blue Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,28,21,1,0,0,0,19781
WBA13BK06MCF26240,2021,5 Series,M550i xDrive Sedan,1,0,1,2454,PA,Ivory White Dakota Leather,Tanzanite Blue II Metallic,4.4L V8 Twin Turbocharged,Gasoline,Automatic,AWD,25,17,1,1,0,0,78811
WBA23AT06MCG03069,2021,4 Series,4 Series,0,0,0,4000,PA,Cognac,Jet Black,2.0L 4-Cylinder TwinPower Turbo,Gasoline,–,RWD,33,24,0,0,0,0,54981
WBA3T7C59F5A36351,2015,4 Series,435i xDrive Convertible,0,1,0,45965,PA,Leather Dakota Black/Blue Stit,Black Sapphire Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,29,20,1,0,0,1,32981
WBA4J3C06LBL11577,2020,4 Series,430i xDrive Gran Coupe,1,0,0,9193,PA,Black SensaTec,Estoril Blue Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,31,21,0,0,0,1,42681
WBA4J7C54KBM76092,2019,4 Series,440i xDrive Gran Coupe,1,0,0,22005,PA,Coral Red Dakota Leather,Mineral Grey Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,1,0,0,1,41655
WBXHT3C31J5K28520,2018,X1,X1 xDrive28i,1,0,0,22871,NV,Black Perforated Dakota Leathe,Alpine White,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,0,27953
WBXHT3C34J5K22372,2018,X1,X1 xDrive28i,0,0,0,39407,NV,Black Perforated Dakota Leathe,Mineral White Metallic,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,0,26154
5UXWX7C59H0S19782,2017,X3,X3 xDrive35i,0,0,0,26515,CA,Black,Jet Black,-,Other,Automatic,Other,26,19,1,0,0,0,28999
5YMTS0C08LLA57773,2020,X3,X3 M Competition,1,0,1,15547,CA,Leather 'Merino'/Alcantara,Donington Grey Metallic,6,Other,Automatic,Other,19,14,0,1,0,0,72399
WBA4A9C55FGL86079,2015,4 Series,428i Gran Coupe SULEV,0,0,0,98183,CA,Black Dakota Leather,Jet Black,-,Other,Automatic,Other,34,23,1,0,0,0,18256
WBA4J1C51JBG78483,2018,4 Series,430i Gran Coupe,1,0,0,27671,CA,Black SensaTec,Glacier Silver Metallic,4,Other,Automatic,Other,34,24,0,0,0,0,34488
WBA7F0C59JGM22620,2018,7 Series,750i Sedan,0,0,0,46111,CA,Cognac,Singapore Gray,-,Other,Automatic,Other,25,17,1,1,0,1,52999
WBA8B9C55HK676496,2017,3 Series,330i Sedan,0,0,0,62436,CA,Black,Mineral Gray,-,Other,Automatic,Other,34,23,1,0,0,1,20999
WBA8B9G50HNU48821,2017,3 Series,330i Sedan,0,0,0,46123,CA,Venetian Beige/Black,Mineral Gray,-,Other,Automatic,Other,34,23,0,0,0,0,20999
WBA8E5C34HK389083,2017,3 Series,328d Sedan,1,0,0,42495,CA,Saddle Brown Dakota Leather,Mineral White Metallic,-,Other,Automatic,Other,43,31,1,0,0,0,26726
WBAJA5C39HG894794,2017,5 Series,530i Sedan SULEV,1,0,0,50262,CA,Black SensaTec,Jet Black,-,Other,Automatic,Other,34,24,0,0,0,0,31499
WBAJA9C57JB033058,2018,5 Series,530e iPerformance,0,0,0,44600,CA,Canberra Beige/Black,Mineral White,-,Other,Automatic,Other,–,–,0,0,0,0,33249
WBAJE5C35HWA92093,2017,5 Series,540i Sedan,1,0,0,33786,CA,Black Dakota Leather,Jet Black,-,Other,Automatic,Other,30,20,0,0,0,0,39823
WBAJE5C5XJWA92601,2018,5 Series,540i Sedan,1,0,0,23296,CA,Black Dakota Leather,Black Sapphire Metallic,-,Other,Automatic,Other,30,21,0,0,0,0,46856
WBAJE5C5XJWA95448,2018,5 Series,540i Sedan,1,0,0,42842,CA,Black Dakota Leather,Mineral White Metallic,-,Other,Automatic,Other,30,21,1,0,0,0,42821
WBXHT3Z31H4A57715,2017,X1,X1 xDrive28i Br SULEV,1,0,0,27590,CA,Black SensaTec,Mineral Grey Metallic,-,Other,Automatic,Other,31,22,0,0,0,0,27649
WBA4W5C5XJAA49299,2018,4 Series,430i xDrive Coupe,1,0,0,42497,PA,Coral Red Dakota Leather,Black Sapphire Metallic,2.0L 4-Cylinder TwinPower Turbo,Gasoline,Automatic,AWD,33,23,0,0,0,1,30681
WBA4Z3C59JEC56769,2018,4 Series,430i xDrive Convertible,1,1,0,36531,PA,Cognac Lr DkBrwnHghlt/CgncDash,Black Sapphire Metallic,2.0L 4-Cylinder TwinPower Turbo,Gasoline,Automatic,AWD,32,22,0,0,0,0,44558
WBA5R7C03MFK52910,2021,3 Series,3 Series,0,0,0,4000,PA,Oyster W/Contrast Stitch,White Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,AWD,34,25,0,0,0,1,47981
WBA5U9C03LA383454,2020,3 Series,M340i xDrive Sedan,1,0,1,16218,PA,Black Vernasca Leather,Black Sapphire Metallic,3.0L I6,Gasoline,Automatic,AWD,30,22,1,0,0,0,54981
WBA6D2C52HGT66401,2017,6 Series,6 Series,0,0,0,35822,PA,Black,Space Gray Metallic,3.0L I6,Gasoline,Automatic,AWD,28,19,1,0,0,1,42981
WBA73BJ01MWW94729,2021,5 Series,5 Series,0,0,0,4000,PA,Black,Amber,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70,Gasoline,–,AWD,31,23,0,0,0,0,64981
WBA73BJ01MWX12825,2021,5 Series,5 Series,0,0,0,4000,PA,Black,Carbon Black,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70,Gasoline,–,AWD,31,23,0,0,0,1,66981
WBA7F2C54JG424576,2018,7 Series,750i xDrive Sedan,1,0,0,27981,PA,Ivory White/Blk Nappa Leather,Black Sapphire Metallic,4.4L V8 32V Twin Turbocharged,Gasoline,Automatic,AWD,25,16,1,1,0,0,52981
WBA8A3C5XJA491646,2018,3 Series,320i xDrive Sedan,1,0,0,42198,PA,Black SensaTec,Mediterranean Blue Metallic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,34,23,0,0,0,0,24881
WBA8B7C55JA937934,2018,3 Series,340i xDrive Sedan,1,0,0,24784,PA,Black SensaTec,Glacier Silver Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,0,0,0,1,35981
WBA8B7C57JA586301,2018,3 Series,340i xDrive Sedan,1,0,0,31339,PA,Black SensaTec,Black Sapphire Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,0,0,0,1,36981
WBA8D9C55JA616448,2018,3 Series,330i xDrive Sedan,1,0,0,22134,PA,Black SensaTec/Red Stitching,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,29981
WBA8D9C57JA615432,2018,3 Series,330i xDrive Sedan,1,0,0,18919,PA,Black SensaTec,Black Sapphire Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,29981
WBA8D9G52JNU68522,2018,3 Series,330i xDrive Sedan SA,1,0,0,33483,PA,Black SensaTec/Red Stitching,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,28551
WBA8D9G53JNU68674,2018,3 Series,330i xDrive Sedan SA,0,0,0,45078,PA,Black SensaTec,Jet Black,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,24551
WBA8D9G53JNU70831,2018,3 Series,3 Series,0,0,0,30662,PA,Black,Estoril Blue Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,–,AWD,33,23,0,0,0,0,33981
WBA8E5G51JNU46579,2018,3 Series,320i xDrive Sedan SA,1,0,0,35068,PA,Black Dakota Leather,Mineral White Metallic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,34,23,0,0,0,0,25981
WBAGV8C04MCG39478,2021,8 Series,8 Series,0,0,0,4000,PA,Night Blue/Black,Carbon Black Metallic,4.4L V8 32V TwinPower Turbo,Gasoline,–,AWD,24,17,1,0,0,0,108995
WBAJA7C53JG908742,2018,5 Series,530i xDrive Sedan,1,0,0,35526,PA,Canberra Beg/Blk Dak Cont Stic,Alpine White,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,1,0,0,0,34981
WBAJE7C50KWW39630,2019,5 Series,540i xDrive Sedan,1,0,0,17753,PA,Cognac Dakota Leather,Alpine White,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70 335hp,Gasoline,Automatic,AWD,29,21,0,0,0,1,49581
WBSJF0C53JB283034,2018,5 Series,M5 Sedan,1,0,1,12426,PA,Black Extended Merino Leather,Alpine White,4.4L V8 Turbocharged DOHC 32V LEV3-ULEV125 600hp,Gasoline,Automatic,AWD,21,15,1,1,0,0,88981
WBXHT3C38J5L30168,2018,X1,X1 xDrive28i,1,0,0,15743,PA,Black Perforated Dakota Leathe,Jet Black,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,22,0,0,0,0,32981
WBXHT3C57K5L90610,2019,X1,X1 xDrive28i,1,0,0,17373,PA,Black with Blue Dakota Leather,Glacier Silver Metallic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,22,0,0,0,1,36981
4USCN53482LJ60231,2002,Z3,Z3 roadster 3.0,0,0,0,32319,PA,BLACK CLASSIC LTHR,Sterling Gray Metallic,I-6 cyl,Other,Manual,RWD,28,21,0,0,0,0,17995
5UXKR0C53J0X91775,2018,X5,X5,0,0,0,41553,PA,EXTERIOR,Rubin,I-6 cyl,Other,Automatic,AWD,24,18,1,1,0,0,44998
5UXKR0C58J0X96180,2018,X5,X5 xDrive35i,1,0,0,51176,PA,Mocha Dakota Leather,Dark Graphite Metallic,I-6 cyl,Other,Automatic,AWD,24,18,1,1,0,0,42288
5UXKR0C5XJ0X84418,2018,X5,X5 xDrive35i,1,0,0,39483,PA,Terra Brown Dakota Leather,Imperial Blue Metallic,I-6 cyl,Other,Automatic,AWD,24,18,1,1,0,0,41775
5UXKU6C57J0W39015,2018,X6,X6 xDrive50i,1,0,0,26254,PA,Black Dakota Leather,Pearl Silver Metallic,V-8 cyl,Other,Automatic,AWD,21,15,1,1,0,1,58999
5UXWX9C56H0T15185,2017,X3,X3 xDrive28i,1,0,0,40418,PA,Black Nevada Leather,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,28,21,1,0,0,0,30999
5UXXW3C57J0Y66140,2018,X4,X4 xDrive28i,1,0,0,30348,PA,Saddle Brown Nevada Leather,Alpine White,I-4 cyl,Other,Automatic,AWD,28,20,0,0,0,1,48595
WBA8D9C57JA615494,2018,3 Series,330i xDrive Sedan,1,0,0,12262,PA,Leather Black/Red hghlgt/Stitc,Mediterranean Blue Metallic,I-4 cyl,Other,Automatic,AWD,33,23,0,0,0,0,31999
WBA8D9G55JNU68563,2018,3 Series,330i xDrive Sedan SA,1,0,0,29681,PA,VenetianBeige/DarkOyster,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,29999
WBA8E3G55GNT78980,2016,3 Series,328i xDrive SA SULEV,0,0,0,32052,PA,Black Dak Lthr w/ Oyster hglgt,Platinum Silver Metallic,I-4 cyl,Other,Automatic,AWD,34,22,1,0,0,0,20995
WBA8E5G5XGNT41032,2016,3 Series,320i xDrive Sedan SA,0,0,0,48718,PA,Black SensaTec,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,35,23,1,0,0,0,19995
WBA8K3C57JA024133,2018,3 Series,330i xDrive Sports Wagon,1,0,0,23616,PA,Black Dak Lthr w/ Oyster hglgt,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,38488
WBAJA7C55JG908001,2018,5 Series,530i xDrive Sedan,1,0,0,56431,PA,Cognac Dakota Leather,Bluestone Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,36495
WBXHT3C35J5L28393,2018,X1,X1 xDrive28i,1,0,0,27138,PA,Mocha Dakota Leather,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,0,29999
WBXYJ5C33JEB19576,2018,X2,X2 xDrive28i,1,0,0,17482,PA,Black Perforated Dakota Leathe,Galvanic Gold Metallic,I-4 cyl,Other,Automatic,AWD,31,21,0,0,0,1,35995
WBXYJ5C37JEF69649,2018,X2,X2 xDrive28i,1,0,0,39353,PA,Oyster/Black SensaTec,Mediterranean Blue Metallic,I-4 cyl,Other,Automatic,AWD,31,21,1,0,0,0,29999
3MW5R1J09L8B31791,2020,3 Series,330i,0,0,0,2843,FL,Black Sensatec,Mineral Grey Metallic,I-4 cyl,Other,–,RWD,36,26,0,0,0,0,40691
5UXCR4C01M9F73840,2021,X5,X5,0,0,0,1541,FL,Ivory White Vernasca Leather,Phytonic Blue,I-6 cyl,Other,–,Other,26,21,0,0,0,0,63491
5UXKR2C57J0Z15557,2018,X5,X5 sDrive35i,1,0,0,20640,FL,Ivory White/Blk Nappa Leather,Dark Graphite Metallic,I-6 cyl,Other,Automatic,Other,25,18,1,0,0,0,44788
5UXKT0C5XJ0W02668,2018,X5,X5 xDrive40e iPerformance,1,0,0,26896,FL,Black SensaTec,Glacier Silver Metallic,I-4 cyl,Other,Automatic,AWD,–,–,1,0,0,0,40999
5UXKU0C51J0G69692,2018,X6,X6 sDrive35i,0,0,0,61281,FL,Black Dakota Leather,Jet Black,I-6 cyl,Other,Automatic,Other,25,18,1,0,0,0,40497
5UXTR9C51JLD57882,2018,X3,X3 xDrive30i,1,0,0,40986,FL,Cognac Vernasca Leather,Mineral White Metallic,I-4 cyl,Other,Automatic,AWD,29,22,1,0,0,0,34999
5UXTR9C51JLD59809,2018,X3,X3 xDrive30i,1,0,0,6633,FL,Canberra Beige/Black SensaTec,Alpine White,I-4 cyl,Other,Automatic,AWD,29,22,1,0,0,0,40999
5UXTR9C54KLP94676,2019,X3,X3,0,0,0,5607,FL,White,Phytonic Blue,I-4 cyl,Other,–,AWD,29,22,0,0,0,0,45999
5UXTR9C58JLC83926,2018,X3,X3,0,0,0,30434,FL,Black,Phytonic Blue,I-4 cyl,Other,–,AWD,29,22,0,0,0,0,36697
5UXTS1C09L9D40726,2020,X3,X3 PHEV,0,0,0,8830,FL,Canberra Beige/Black,White,I-4 cyl,Other,–,AWD,–,–,0,0,0,0,44996
5UXTY3C06M9E68644,2021,X3,X3,0,0,0,434,FL,Black Sensatec,Alpine White,I-4 cyl,Other,–,Other,29,25,0,0,0,0,43891
5UXTY3C08L9C90377,2020,X3,X3 sDrive30i,1,0,0,6607,FL,Black SensaTec,Glacier Silver Metallic,I-4 cyl,Other,Automatic,Other,29,25,1,0,0,1,43999
5UXTY5C00L9B04214,2020,X3,X3,0,0,0,44444,FL,Black,White,I-4 cyl,Other,–,AWD,29,24,0,0,0,0,33696
5YMKT6C5XJ0Y84063,2018,X5,X5 M,0,0,1,15698,FL,Red Black,Black,V-8 cyl,Other,–,AWD,19,14,0,0,0,0,74999
WBA13AL0XL7F62321,2020,2 Series,M235i,0,0,1,4264,FL,Mocha Perforated Dakota Leather,Alpine White,I-4 cyl,Other,–,AWD,32,23,0,0,0,0,45393
WBA3C1C52FK122774,2015,3 Series,328i,0,0,0,42461,FL,Beige,Alpine White,I-4 cyl,Other,–,RWD,35,23,0,0,0,0,18999
WBA4F9C51HG791893,2017,4 Series,430i,0,0,0,43825,FL,White,Carbon Black,I-4 cyl,Other,–,AWD,33,23,0,0,0,0,28999
WBA4J1C54JBG77599,2018,4 Series,430i Gran Coupe,0,0,0,37657,FL,Black SensaTec/Red Stitching,Alpine White,I-4 cyl,Other,Automatic,RWD,34,24,0,0,0,0,28999
WBA4J3C01LBL12121,2020,4 Series,430i,0,0,0,21785,FL,Black,White,I-4 cyl,Other,–,AWD,31,21,0,0,0,0,37999
WBA4Z1C56JEC72027,2018,4 Series,430i Convertible,1,1,0,21298,FL,Leather Dakota Black/Blue Stit,Alpine White,I-4 cyl,Other,Automatic,RWD,34,24,0,0,0,1,44999
WBA4Z3C52JEC47816,2018,4 Series,430i,0,0,0,51486,FL,Black,Black,I-4 cyl,Other,–,AWD,32,22,0,0,0,0,34999
